mnemonic,number,id
DS,6999,12363
EDIS,5559,13050
EDIS,7023,13051
DS,6002,12360
ECE,3750,713
EDHS,8390,842
DS,6559,12362
EDIS,4883,6632
LPPS,6752,13402
HISA,4511,14674
DRAM,1210,12352
COMM,4702,12345
COMM,4730,579
CS,6316,10935
CPLT,3770,12347
DRAM,3820,12353
CS,6190,616
DRAM,3825,12354
CPE,6890,12346
DRAM,4590,12355
CREO,1010,12348
ARTH,2251,222
CS,2910,12350
DRAM,7501,12356
ARTH,3062,14226
CREO,2010,12349
EDIS,7076,13052
EDIS,7270,11250
GNUR,5009,12133
EDHS,6010,14046
EDIS,5100,886
EDIS,5110,887
EDIS,3452,12367
EDHS,5891,6627
LAW,7791,13899
EDHS,4020,12365
EDHS,2889,11808
EDIS,4995,12368
EDIS,8800,7768
LPPS,6765,13403
EDHS,4300,10660
EDIS,5872,909
EDHS,7180,822
EDIS,8855,11251
EDIS,7751,10334
KINE,8995,12448
HIST,2152,14675
ELA,1559,12375
CS,4750,7612
EDLF,8360,7790
EDHS,7200,12613
EDLF,8824,12374
ELA,4559,12378
EDLF,3180,13053
SOC,3310,8769
EDLF,3610,13054
SOC,4057,11705
EDLF,8648,1003
ELA,2559,12376
ELA,2890,12377
EDLF,6080,11560
EDLF,7410,12373
GNUR,5030,13844
EDLF,7430,13055
LAW,7053,12450
ENMC,3630,12384
RUSS,4010,2659
EDLF,7606,988
LAW,7144,12452
LAW,7154,12454
LAW,7757,12456
DRAM,7160,9130
LAW,7613,1718
SOC,4280,12530
SOC,4260,14546
RELJ,8705,13466
LAW,8015,1737
LAW,7149,12453
LAW,7158,12455
LAR,6417,12449
LAW,7143,12451
EDLF,5700,12097
EDLF,8825,13056
GNUR,7254,1409
PHIL,2775,14168
HIST,2213,14676
LAW,7745,12555
LAW,7746,12556
LAW,7747,12557
GNUR,6625,13847
COMM,4520,10300
MDST,3306,10594
STS,2860,12562
GNUR,6622,13846
HIEA,3141,9388
LAW,7721,11497
ELA,1500,13057
LAW,7748,12558
LAW,8829,12559
LAW,8830,12560
AMST,4559,12566
ARAB,5420,9419
GBUS,8290,1280
ENCW,3610,11265
AMST,2460,12563
APMA,1110,92
ARCH,4021,12570
AMST,4440,12565
ENCW,7610,11834
ARCH,2150,9085
GNUR,8650,1421
SOC,7070,14548
ANTH,3325,12569
ANTH,3310,12568
GNUR,8270,13848
ANTH,2285,12567
SOC,9560,14549
HIST,4501,8056
HIST,8999,1523
ENGN,5559,13059
ENGL,8993,1046
GBUS,8375,13322
BIOL,3120,8869
BIOL,3420,12583
BIOC,5051,7413
BIOL,4390,12585
BIOL,4230,12584
BIOL,1080,12580
BIOP,8301,10922
SARC,5711,13467
BIOL,7230,12586
BIOP,8042,12587
CHEM,1410,468
GBUS,8631,11582
COMM,2600,7579
CHEM,9850,521
CHEM,8999,498
CHTR,5132,12595
CJ,3670,12596
CHTR,3132,12594
GBUS,8638,14081
COMM,3040,7580
DRAM,2250,6596
COMM,3220,9992
GNUR,8670,13849
GBUS,8423,1286
CHEM,3410,477
CHEM,4410,484
CHIN,2016,8881
LPPS,7085,13405
ENGR,2993,12624
EDLF,8823,12620
ELA,3559,12621
ECON,9550,795
ENTP,4000,12629
EDLF,8400,1000
ENGL,2559,12622
ENAM,3240,10034
ENTP,1010,12386
GBUS,8639,14082
ENGN,3840,12623
GBUS,8830,6744
ENMC,3310,12626
HIUS,1501,1530
ENSP,2810,12628
ENSP,5830,7828
ENLP,4720,12625
ENNC,3210,12627
COMM,4841,12077
COMM,4374,12600
MAE,3210,1840
COMM,4262,12599
COMM,4660,574
DANC,3400,7624
COMM,4703,12602
COMM,4569,12601
DRAM,4730,9127
CS,4444,607
CS,6444,619
SARC,6100,13468
CS,1120,596
GCNL,5230,14448
GCOM,7340,1338
DANC,3590,12603
DRAM,5710,678
PHS,3095,12223
FRTR,3814,13063
EDIS,2920,12615
ENGR,9997,12383
EDHS,8982,12091
EDIS,5221,891
MAE,3610,1842
EDIS,4878,12092
EDHS,8620,12614
EDIS,3450,6630
EDIS,5011,12093
GREE,5240,13852
EDIS,5409,12094
PHS,6559,14171
GCOM,7410,1340
HIUS,3011,1534
PHIL,7502,14169
PHIL,7560,14170
ENNC,9500,1100
EVSC,4240,7854
PLAN,5040,11089
ESL,911,1155
ENWR,2640,13060
EVSC,4991,12111
GBUS,8701,1307
PLAN,4993,2392
GSGS,3220,13853
MAE,6020,1858
MAE,4511,1850
GBUS,8707,12400
GSMS,4993,13854
EVSC,4860,7856
GCOM,7160,12640
GCOM,7240,12644
EVSC,5995,13062
EDIS,7220,10024
EDIS,7720,932
HILA,3051,8040
GBUS,8430,1288
GCOM,7260,12645
GCOM,7180,12642
GCOM,7510,12647
GCOM,7280,12646
GCOM,7876,12648
HIEA,2101,6779
GCOM,7830,1348
GCOM,7877,12293
HIUS,3031,11597
GBUS,8481,9186
GSVS,3010,13855
EDIS,5435,10952
EDIS,7230,10025
EDHS,8500,844
EDIS,7010,6645
GBUS,7215,1246
GBUS,7101,9179
HIEA,7051,13856
GCOM,7832,10696
GBUS,7352,7889
HIUS,3132,14677
PLAN,5200,14173
GBUS,7357,8928
GBUS,8520,1303
HIEU,4502,1480
PLAN,8999,2405
GERM,4600,7970
HIUS,3161,9213
SARC,6710,13469
HIEU,7031,13858
HIEU,3000,13857
GBUS,7295,7885
GDS,4510,14449
SATR,3300,10212
GBUS,7903,12777
HIEU,9034,13859
HIEU,9035,13860
PLAN,5614,14174
GETR,3590,1386
GETR,7559,14450
PLAN,7993,2404
EDHS,5220,13206
GNUR,5110,14451
HIUS,7131,14678
SPAN,2100,12784
ACCT,5330,20
WGS,3409,12785
ANTH,7130,10615
AIRS,4100,25
ACCT,5470,12786
ALAR,8030,12314
AM,6020,6480
LAW,9091,14704
AMST,3355,12788
GBUS,8535,13324
AMST,3880,12789
GBUS,8634,12399
HIST,5001,13861
AMST,3200,12787
APMA,2511,12800
MED,7100,13410
APMA,3081,12801
APMA,2120,93
APMA,3140,99
APMA,2131,12799
GBUS,8636,13325
ANTH,7400,7291
ARAB,4245,12802
ARAB,5245,12803
ARCH,5710,175
CE,3712,7471
BIOL,3270,13026
ARH,3251,12804
ARH,7251,12805
ARH,7704,9434
HIUS,9037,14679
ARTH,3251,12807
ARH,8601,12806
HIST,9031,13864
MED,7421,13411
ITTR,3280,14680
HIST,5501,13862
HIST,9020,13863
BME,2315,11220
BIOL,7150,9967
PLAP,8998,7033
HIST,9032,13865
HIUS,3081,10709
ASTR,3410,274
BIMS,8131,305
BIOL,3710,12809
BIOL,7660,12810
BIOL,4660,12063
BIOP,8131,12811
BIOL,9920,7447
BME,8782,6553
BIOP,8020,9463
BME,4641,385
CE,4160,416
BME,8315,7460
BUS,5100,11221
BUS,5120,11222
PLCP,3110,7035
BME,6101,389
BME,6310,392
CE,3710,7470
PLCP,8999,2456
EVSC,1010,1170
HIUS,3131,9212
BME,2000,377
CELL,8450,9978
CHEM,4961,487
CHEM,7011,12339
CHEM,1620,7507
GNUR,9010,1426
CHEM,2311,11225
HIUS,4501,1543
CHEM,2900,12814
HR,5030,8083
PLIR,2020,14175
GNUR,8160,13212
CHEM,4320,7523
MESA,1559,13412
MESA,3111,13413
COMM,2730,548
CLAS,3300,10298
CHIN,4010,531
CHIN,1060,526
CHTR,3122,12816
CHTR,3020,9477
KINE,5700,13213
CHTR,5122,12817
GBUS,8400,4285
COMM,3410,553
ECE,4641,717
ECE,6550,12826
CHIN,5810,534
COLA,1500,543
ECE,7776,11806
CONC,400,14376
COMM,4320,6583
CS,1511,12822
MESA,4998,1973
COMM,4373,11800
JPTR,3391,14681
CS,2993,12823
JPTR,5020,9650
COMM,4450,12819
CPLT,3740,12821
KINE,1070,14285
KINE,4400,12446
HIUS,7073,13867
RELC,8729,14188
HIUS,6175,13866
HIUS,7151,13868
COMM,5700,7604
CPE,6190,12820
EDIS,5873,910
EDHS,2260,12830
EDHS,2860,12833
EDHS,1120,12828
EDHS,2250,12829
KOR,2060,14682
LAR,7120,14683
LAR,7220,14684
EDHS,2450,12831
GBUS,7805,6738
LATI,3170,14685
HIUS,9026,13869
EDHS,2840,12832
HR,5040,9904
EDHS,2890,799
EDHS,2891,800
LATI,4090,14686
LATI,5290,14687
EDLF,3470,12839
CONC,110,13743
EDIS,5879,916
EDIS,5310,7757
EDLF,4080,11822
EDHS,8640,845
EDLF,3170,12838
GBUS,8499,14440
LAW,7007,6878
LAW,6113,14688
EDHS,5230,12835
EDIS,7805,12837
ISSS,3050,13871
EDHS,4010,11244
EDHS,4050,12834
INST,2993,13870
EDLF,5300,12840
EGMT,1540,12845
MISC,3010,1988
ISSS,3870,13872
CONC,200,14374
ENCW,2530,12380
ENEC,3500,12847
ENCR,8670,6664
EGMT,1520,12843
BME,2220,7452
IT,3220,6852
EDLF,8822,11829
LAW,7074,8188
EDLF,5310,10667
ISSS,4062,13873
EDLF,5410,12841
ENGR,3610,12848
MUSI,3410,13418
ENMC,4530,1083
ENWR,3650,12851
ENWR,2630,12850
ENWR,3665,12853
MUSI,3372,13417
EURS,5000,12854
CONC,300,14375
ESL,905,1150
ENWR,2510,12849
GBUS,8989,14083
ENWR,3660,12852
LAW,7078,6894
EVSC,1080,10681
ITAL,2010,6855
FREN,4811,7872
BME,3240,12069
MATH,4720,13144
MATH,4210,11943
FORU,1500,12856
FREN,4582,1225
GBUS,7231,1247
CS,1110,594
EVSC,4370,12855
CS,4260,13746
KINE,1035,13878
ITTR,4010,13875
LAW,7136,12177
ITTR,3880,13874
MDST,2305,11947
JAPN,2559,13876
JAPN,3559,13877
CS,4774,13747
CS,4780,14377
GCOM,7440,1342
KINE,1055,13879
MDST,3120,13145
MDST,3407,12195
MDST,3600,13146
KINE,1060,13880
GCOM,7677,14084
KINE,3210,11342
MDST,4200,1945
BME,6056,13504
KINE,1450,13881
MED,8642,1956
LAR,6710,13350
GBUS,8419,4289
LAR,3500,13882
NCBM,111,6966
GBUS,8414,1285
CS,4971,11541
MUSI,7540,9728
LAW,7764,12905
LAR,6110,13883
NASC,4000,2092
GBUS,8130,1272
NESC,4559,13420
GNUR,5010,11857
NCPR,504,6989
GBUS,8170,12858
PHIL,7575,12221
GBUS,8171,12859
GCOM,7030,1332
GCOM,7040,1333
GCOM,7380,12402
LAR,7500,13887
GCOM,7760,1344
GCOM,7652,12406
LAW,7188,14689
GCOM,7655,12862
GDS,4951,9192
MATH,4900,12927
LAR,7110,13884
LAR,7210,13885
PHIL,5550,13423
LAR,7310,13886
LAR,7710,13888
PHIL,3810,13422
GNUR,5240,12867
CE,2500,13505
GNUR,6310,1401
GERM,3000,1362
GERM,3510,12863
GETR,3740,12866
CS,6222,14378
GNUR,6455,8954
LATI,1030,1662
GERM,3559,12864
GETR,3505,12865
LASE,3200,13889
LAW,7194,14690
LAW,7161,12903
LASE,3110,6873
GNUR,6058,1398
GNUR,6632,13327
GNUR,6641,12869
GNUR,6651,12870
GBUS,8750,7931
GBUS,8480,6742
CS,7501,14379
GBUS,8618,10690
GNUR,6635,13328
GBUS,8690,1306
GBUS,8730,1309
DANC,1559,14380
GNUR,8220,1418
GNUR,6643,13329
LAW,7195,14691
LATI,3200,13890
LATI,5070,13891
LAW,6102,1683
GBUS,8910,1314
DH,8991,14381
GCNL,5160,1326
LAW,7773,12906
GBUS,9853,1322
KINE,5710,13214
GCOM,7010,1330
GCOM,7131,12860
DRAM,1220,13748
MESA,3120,13147
GNUR,9890,13330
MESA,5120,13148
GCOM,7250,7945
GCOM,7342,12861
GCOM,7371,9569
GSGS,2010,12876
DRAM,2840,13750
GSGS,3115,12877
GNUR,8440,12875
GNUR,6730,12873
GSGS,3116,12878
LAW,7072,6893
LAW,7073,8187
HIAF,9033,12881
HIEU,3670,12883
GNUR,6653,12871
GNUR,8230,7997
HIEU,7559,12884
HILA,2559,12885
GSMS,3010,12879
HIEU,3505,12882
KINE,5485,12895
KINE,5475,12894
LAW,7780,14692
HIST,2150,12886
DRAM,7280,10308
HIME,4511,1493
ISHU,3310,12890
ISHU,4010,9221
HIST,9029,12887
HIUS,9031,12889
JAPN,3010,1623
HIUS,1559,12888
GNUR,8250,12874
ISSS,3611,12892
ITAL,4980,12893
HIUS,7659,9215
JAPN,4800,11023
KINE,5430,11356
DS,5001,14382
LASE,3500,12902
LAW,7165,13892
LAW,7163,12904
KINE,5725,12898
KINE,5730,12899
LAW,7617,1720
LAW,7810,14693
LAW,7029,1698
LAW,7034,6888
KINE,5735,12900
LAW,7047,6891
LAW,7100,9663
LAW,7125,10735
KOR,4010,9246
LAR,7417,12901
LAW,8662,12909
LAW,9278,12910
LAW,9289,12915
MAE,4650,1855
LAW,9288,12914
GNUR,6636,14086
LAW,7174,13893
GSSJ,4559,13331
LAW,9281,12911
LAW,9293,12917
LAW,9290,12916
LAW,9283,12912
LAW,7811,14694
LAW,9294,12918
LAW,9298,12921
LAW,9296,12920
LAW,9295,12919
LAW,9299,12922
LAW,9300,12923
LAW,9287,12913
CE,5410,13508
MDST,3420,12931
HEBR,2010,1451
MATH,4770,12926
MATH,3559,12925
MDST,3375,12930
MDST,3355,12929
LAW,7175,13894
EAST,5162,14383
CE,8001,437
MDST,3584,12933
GNUR,8005,1413
LAW,7176,13895
MDST,3230,12928
MDST,3500,12932
EAST,5864,14384
LAW,7177,13896
GBUS,8012,13064
LAW,7182,13897
GBUS,8021,12127
GBUS,8026,13069
GBUS,8015,13066
GBUS,8060,1269
GBUS,8013,13065
GBUS,8018,13067
GNUR,8620,7999
GNUR,8640,8000
LAW,7820,14695
LAW,7787,13898
GBUS,8230,7911
ISSS,3401,13582
IT,4400,11605
ECE,4501,6618
ECON,4110,14386
ECE,4784,7663
ISSS,3160,13581
HIAF,3051,13332
LAW,7795,13900
LAW,7798,13901
ISSS,3262,10591
ISSS,4292,13583
ISSS,4458,9637
LAW,7821,14696
LAW,7799,13902
LAW,7824,14697
GSMS,4991,14088
GSVS,2559,14089
GBUS,8308,1282
GSGS,3112,14087
ITAL,2030,13584
ITAL,3020,6857
SYS,6041,11484
LAW,8818,1773
GBUS,8402,4286
KINE,1150,12156
ITTR,3690,13585
GNUR,9610,1429
KINE,3660,12160
KINE,4420,13586
KINE,5432,13587
JAPN,4830,8135
LAW,7801,13903
HIAF,3031,14090
LAW,8647,12908
TBTN,3030,2834
GBUS,8428,4292
LAW,8660,12457
LAW,7737,12183
SYS,6023,11148
GBUS,8424,7918
WGS,2500,13201
LAW,8804,6908
LAW,9321,13905
LAW,9323,13906
LAW,9324,13907
HIEA,5050,13333
WGS,3200,10239
LAW,9326,13908
GBUS,8438,7919
GBUS,8443,1291
GCOM,7671,13077
GCOM,7673,13079
GBUS,8454,7920
WGS,3680,13202
LAW,9328,13909
GBUS,8047,10973
LING,3400,9279
GBUS,8399,14660
LPPP,3500,13914
LPPL,3210,13372
GBUS,9130,1319
LPPA,4240,13367
GBUS,8611,7928
GCOM,7672,13078
MDST,3310,12707
GBUS,8704,4315
GBUS,8705,4316
GBUS,9710,7933
GBUS,9854,7934
LPPL,7025,13912
LPPP,2500,13913
LING,7300,13910
GCOM,7750,7956
KINE,5750,13589
KINE,5760,13590
LAW,7825,14698
GCOM,7490,11585
GCOM,7660,13072
GCOM,7661,13073
GCOM,7662,13074
GCOM,7663,13075
GCOM,7674,13080
HIEU,1501,1468
GCOM,7675,13081
GCOM,7676,13082
GCOM,7670,13076
EDIS,5012,12836
EDIS,5023,12616
EDIS,5141,6639
EDIS,7250,10332
EDIS,5424,11815
EDIS,7815,13207
EDLF,7810,6655
KINE,6400,13592
EDIS,7740,8908
EDLF,5011,959
HIEU,3372,9596
PLAD,5993,13432
PLAD,5500,13431
LAR,5140,8144
LAR,5200,8145
LPPS,3280,13916
LPPP,7700,13915
EDLF,8654,6658
EDLF,8810,11828
ENMD,3510,13210
ECON,4365,12827
EDNC,4501,13209
FREN,2010,1209
GCOM,7840,7959
GNUR,5993,13211
KINE,5715,13215
EDLF,8820,13208
GNUR,7311,6769
KINE,9998,11370
LATI,4993,1669
HIEU,5063,14091
RELG,5821,13459
HILA,4501,1490
LPPS,3310,13917
GBUS,8602,14441
MATH,4220,12698
MAE,6620,1867
MATH,7000,1902
LAW,7827,14699
LAW,8633,8223
MDST,4704,12200
GBUS,8620,1304
MATH,4653,13406
LPPS,3340,13918
LAW,8640,10739
MDST,3680,12474
MDST,3704,13408
MDST,3760,13409
MDST,2508,13407
MSE,3060,6945
ECON,8995,14389
MUPF,2210,13414
MSE,7340,2008
MUSI,2450,13416
MUSI,3010,10132
ECON,4444,14387
MUSI,2010,13415
LAW,8666,14700
MSE,7220,6949
MSE,3670,1998
ECON,4730,14388
MUSI,3070,10133
CHEM,1821,7510
NUCO,2210,11415
SYS,9999,2830
EDHS,2460,14390
NUIP,3430,11969
NUIP,2090,10804
NURS,1559,13421
LPPS,3360,13919
PHIL,3110,2245
PC,5130,8490
PHIL,3720,2250
PHIL,1000,2235
PHIL,1710,2238
NUCO,2330,8469
CHEM,4559,13509
PHIL,2450,7002
PC,5010,2214
PHS,3620,10809
PHS,7450,2288
PHS,5060,8518
EDHS,3400,14391
PHS,5355,13425
PHS,7010,2281
PHS,7385,10161
PHYS,1910,12948
PHS,7615,12945
PHYS,3170,2339
PHYS,2900,12949
PHYS,5000,13428
PHS,8902,13427
PHS,8881,12946
PHS,7052,13426
PLAN,5840,8621
EDHS,4150,14392
PLAC,5721,13429
PLAN,5892,13437
PLAN,3870,13433
LAW,8667,14701
PLCP,3630,2438
PLCP,4130,13441
PLCP,7000,2453
PLAN,4030,13434
PLAN,5203,13435
LPPS,3370,13920
PLAN,8840,12956
PLAN,8892,13438
PLAP,7770,13440
PLCP,4250,2442
PLAN,5870,13436
LAR,6212,11611
PSHM,4750,13444
PSYC,4115,11440
PSHM,4900,13445
PSYC,3006,2545
PSHM,5750,13446
EDHS,4400,14393
EDHS,7020,10013
PSHM,4052,13443
PSYC,2005,13447
LAW,8668,14702
PSYC,2410,13448
PSYC,3485,13450
PSYC,4200,7067
PSYC,3420,13449
PSYC,3590,2550
PSYC,9560,11996
RELC,2245,13455
EDHS,7220,7722
RELB,8724,13454
RELB,2054,2590
RELG,5801,12980
RELB,8721,13453
RELG,3325,13457
RELG,3360,8728
RELG,8715,13461
RELG,8723,13463
RELG,8704,13460
RELG,8719,13462
RELB,8718,13452
RELG,1400,13456
SLAV,5300,13470
EDHS,7225,14394
SOC,3640,11470
LPPS,3460,13921
LPPS,6790,13404
EDHS,7290,827
STAT,6120,7181
STAT,4220,13472
STS,1501,13474
LAW,8669,14703
LAW,8811,1766
LAW,8817,1772
STAT,4559,13473
STAT,5430,7179
LAW,8819,1774
LAW,9007,1782
SPAN,4600,7157
EDHS,7300,7724
STS,2810,12541
STS,4580,13475
STS,5620,13476
SYS,3055,2805
GNUR,6626,14453
LPPS,6810,13922
SYS,7001,7201
TBTN,3010,2833
LAW,9064,1807
UNST,1400,13477
SYS,6007,12993
SYS,4995,2809
SYS,3501,9383
STS,1800,12538
LAR,7416,13593
LAW,7002,8165
GNUR,6630,12868
LAW,7146,12680
LAW,7064,1705
LAW,7162,13352
LAW,7070,8186
LAW,7114,10418
LAW,7771,13596
LAW,7776,13597
LAW,7777,13598
LAW,7778,13599
HISA,9021,14093
LAR,8020,13594
LAW,7160,13126
LAW,8017,10738
HIME,2003,14092
LAW,7728,12180
COMM,4150,13512
COMM,4251,12597
COMM,4370,13513
COMM,3810,557
COMM,4539,13515
COMM,4710,577
COMM,4261,12598
COMM,4589,13516
COMM,5460,7603
GNUR,6633,14085
CPLT,3760,13517
GNUR,8120,1414
COMM,4529,13514
CS,4434,7611
CS,6434,13045
EDHS,8240,7736
EDHS,9740,858
ENCW,4720,14408
EDIS,5070,6638
EDIS,5470,7761
EDIS,7025,13530
EDIS,7280,13531
EDIS,7840,13532
EDIS,5423,11814
EDIS,5049,13529
EDIS,7882,13533
EDHS,8350,13528
LPPS,7050,13923
MAE,2000,1837
EDHS,8150,839
ANTH,5475,12797
GBUS,7400,7892
LAW,8603,8211
GBUS,8280,1279
EDHS,9998,863
EDIS,3045,14395
GBUS,7606,1261
LAW,8625,8219
LAW,8629,8221
GBUS,7607,7898
LAW,8663,13601
LAW,8648,13600
EDIS,2010,865
MAE,3230,13924
LAW,9104,8261
LAW,9248,12689
LAW,9266,12462
LAW,9329,14492
COMM,3720,556
COMM,4380,566
GBUS,8070,1270
GBUS,8023,12128
GBUS,8150,7907
GBUS,8075,13549
HIST,4991,8057
GBUS,7810,6739
GBUS,8031,13548
HIST,3300,14094
HIST,7020,14095
MAE,3710,1843
GBUS,8309,7914
COMM,4621,7593
GBUS,8403,4287
GBUS,8405,7916
GBUS,8420,7917
GNUR,8660,1422
GNUR,9600,13851
GCOM,7500,13560
LAW,9199,11633
GNUR,9620,1430
GBUS,8427,4291
GBUS,8429,4293
GBUS,8435,1290
COMM,4680,575
GBUS,8489,10974
GBUS,8475,9562
GBUS,8491,10975
EDHS,8710,10566
GBUS,8518,13557
ARCH,7100,14022
GBUS,8610,7927
ARH,3040,13019
COMM,4839,14373
GBUS,8519,13558
GBUS,8529,13559
ARH,5604,7351
GBUS,8617,7929
LAW,9236,12193
LAW,9237,11928
LAW,9279,13602
LAW,9263,13139
MAE,6410,1863
COMM,5160,14613
GBUS,8635,12639
CS,1111,6588
GBUS,8840,7932
GBUS,8870,1312
GBUS,8626,11286
EDIS,5060,885
GBUS,8800,1310
EDIS,5640,14398
GBUS,8700,10048
EDIS,5740,6643
GCOM,7850,1349
GCOM,7881,13561
CS,2102,597
EDIS,5930,14399
GERM,4999,9576
GETR,3760,13562
GNUR,5260,9584
GERM,3240,9574
EDIS,5868,13281
EDIS,7310,7766
EDIS,7993,937
GNUR,6642,13564
GNUR,6315,7988
GERM,3010,1363
GNUR,6026,13563
EDIS,8040,14400
LAW,9333,14705
NUIP,2310,12213
EDIS,3460,14047
NUCO,2440,12212
EDIS,8970,14401
NUIP,4003,8478
PATH,8470,9309
PC,4220,6998
NESC,9022,13633
NUCO,4710,13155
NUCO,4730,13157
PATH,8050,2198
PHIL,1740,8502
PHIL,2340,11971
PC,4040,8487
PHIL,3010,12486
PHIL,8420,13634
PHIL,8580,13635
PHS,5052,13424
EDLF,3000,11819
PHS,7031,13637
EDIS,4012,14048
PHIL,9998,2271
EDIS,4100,13263
EDLF,3200,14402
PHS,7182,13639
PHS,7011,13636
PHS,7015,8532
PHS,7051,13638
PHS,7200,8542
PHS,7060,8536
PHS,7310,8543
EDLF,3240,12371
GSGS,3111,13569
MAE,6720,8303
HIUS,3162,10381
PHSE,7728,13641
PHYS,2415,2332
PLAC,6090,13643
PHYS,5320,8571
PHYS,5880,13642
PHYS,2660,8563
PLAD,4500,13644
PLAD,7045,10491
PLAN,2020,8605
PHYS,9030,12495
GSVS,2210,12880
PPOL,7055,10515
PPOL,7300,13652
PLCP,3330,13646
PLIR,4990,7039
PLAP,2250,2407
PSHM,4400,12745
ENGL,2570,14411
PPOL,3450,13648
PPOL,5559,13649
POTR,4559,13647
PPOL,5993,13650
PPOL,6810,13651
PPOL,7610,8676
RELC,8731,14189
PSHM,4950,13653
KINE,5775,13711
PLAN,6130,13645
PSPM,5280,8684
PSYC,5705,13656
PSYC,7230,13657
PSYC,4920,8696
EDIS,4350,14049
EDLF,5711,9151
RELB,2120,13658
PST,4993,2533
PSYC,2700,7065
PSYC,7502,2570
PSPM,5290,12747
PSYC,7507,2575
RELB,2252,10610
RELB,3422,13659
RELC,3245,13660
RELC,3645,13661
RELC,8712,13662
PSYC,3495,13655
PSPM,5030,2527
RELG,8713,13665
SANS,4993,11461
RELH,7045,13667
RELH,3105,13666
EDIS,5134,14050
RELJ,8710,12986
EDLF,6020,13288
RELI,8703,13669
RUTR,2470,2669
RUSS,4998,2661
RUSS,5410,13672
PSHM,5020,13717
RELJ,2024,13670
RUTR,2993,13673
RELJ,8717,13671
SANS,3024,11696
RUTR,3340,9835
SATR,5559,13674
SLFK,7993,13675
SARC,8101,12005
SOC,7470,13678
CS,3205,9484
STAT,4260,13680
SOC,4690,13677
STAT,1100,2762
STS,6993,13683
STAT,1559,13679
CS,2150,599
SOC,4820,8774
SOC,3410,2697
STS,3580,13681
STAT,9998,8808
STS,5600,13682
EDLF,7200,973
STS,5500,8813
SYS,3048,12274
CS,3240,7610
SYS,4036,13685
CS,3250,13744
CS,4457,608
WGS,2896,13688
SYS,6036,13687
MATH,1310,1881
SYS,6070,2816
SYS,6002,8831
EDLF,8386,14404
TBTN,3040,8846
WGS,4500,12769
SYS,4024,13684
SYS,6024,13686
WGS,3814,13689
EDLF,8385,14403
WGS,4750,13204
MATH,5657,13925
BME,8995,399
EDIS,5300,894
BIOL,4761,13691
BIOL,7761,13692
MATH,7600,9706
CS,4998,614
MATH,7559,13926
MATH,8510,13927
EDLF,8801,7795
ALAR,5030,8853
ASTR,1270,9446
ASTR,1280,12577
BIMS,8195,13690
CE,6030,6562
EDIS,5886,923
EDIS,5410,7759
CS,6111,14614
EDIS,5013,13695
EDNC,7802,14405
EDIS,5270,11248
EDLF,5810,13699
EDIS,5840,13698
EDIS,6991,14053
EDIS,5800,13696
EDLF,3220,13534
EDLF,5820,13700
EDIS,7890,14054
EDIS,9993,948
EDLF,5830,13701
EDHS,9985,13694
EDIS,5810,13697
CS,6501,620
EDNC,7804,14406
EDLF,7110,13290
ESL,915,8916
GBUS,7316,8926
EVSC,1600,7845
GBUS,7113,12033
GBUS,7118,13704
MUSI,1010,8388
ENLT,2523,1070
KINE,6700,13712
LATI,1016,8985
PHS,7702,13715
MATH,7305,8997
MED,6400,13713
PHYS,1050,2323
DANC,1200,14615
ELA,2110,13294
AAS,3810,13721
ELA,2600,12846
ISLS,3150,13710
GNUR,7482,7994
EGMT,2500,13293
HILA,3559,13708
ENCW,2200,14407
HIUS,3142,13709
KINE,4993,11351
ISSS,3422,10079
HIUS,3171,1536
GERM,1026,8944
GSVS,3160,12778
GNUR,6620,13705
GNUR,6634,13706
GNUR,6640,13707
AAS,3745,13720
PLCP,4410,7237
ENCW,4920,14409
ENGL,2527,14410
STAT,6430,11746
PSHM,4020,13716
PLIR,1010,2459
SOC,2056,13718
SOC,4430,12783
AAS,3710,13719
SYS,6043,13222
SYS,4053,2807
SYS,6045,13223
ANTH,2800,44
ALAR,8100,27
ARCH,5715,13731
DANC,3620,6592
AMST,4401,12790
AMST,8993,13725
ARAB,3810,112
AMST,1050,13724
ANTH,3100,13726
ANTH,7100,13727
ARTH,1503,13736
ARH,3003,13732
ARCH,5473,13730
DRAM,1020,7626
ARH,3608,13733
ARH,8003,13734
ARH,9500,13735
ARAD,4050,13728
ARCH,3071,13729
ARTS,2000,13737
MDST,3110,11948
MDST,3630,11648
MED,7102,13930
BIOL,4265,13738
MED,7423,13931
MDST,3661,13928
MDST,3690,12934
MDST,3751,13929
MDST,4101,11951
DRAM,2210,643
DRAM,3050,651
ENGL,3025,14413
ENGL,3161,14415
BIOL,7994,10631
ENGL,3100,14414
ARTS,2610,11210
SYS,6003,2811
DRAM,3090,14616
UNST,6400,13998
UNST,2400,13996
WGS,7500,13481
DRAM,3653,663
DRAM,4592,669
UNST,2810,11485
ENGL,3310,14418
URDU,3010,7202
UNST,2200,13995
ENGL,3273,14417
SYS,8995,2827
SYS,6012,2813
GBUS,7114,12553
UNST,2895,13997
ENGL,3260,14416
DRAM,7430,9136
LAW,7781,14000
GBUS,8510,7926
GBUS,8516,13484
ENGL,3482,14421
LAW,7654,9668
LAW,7743,12554
LAW,7782,14001
LAW,7784,14002
LAW,7790,14004
LAW,7792,14005
LPPS,3225,14006
ENGL,3430,14420
GBUS,8645,13999
LAW,7788,14003
AAS,2740,14008
AIRS,2200,7251
