TermDesc,Subject,Catalog Number,Class Title,CourseID,Primary Instructor Name,ClassSection,ClassNum,ClassAcademicGroup,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW,LEVEL
2021 Spring,APMA,2120,Multivariable Calculus,001144,"Mohajeri,Manouchehr",001,15392,ENGR,3.49,28,2,4,10,4,6,2,0,0,0,0,UGRD
2021 Spring,APMA,2120,Multivariable Calculus,001144,"Mohajeri,Manouchehr",003,15394,ENGR,3.28,19,1,1,6,6,3,0,0,1,0,2,UGRD
2021 Spring,APMA,2130,Ordinary Differentl Equations,001145,"Guadagni,Gianluca",001,15396,ENGR,3.76,25,1,11,9,2,2,0,0,0,0,0,UGRD
2021 Spring,APMA,2130,Ordinary Differentl Equations,001145,"Guadagni,Gianluca",002,15922,ENGR,3.71,25,4,11,4,2,2,2,0,0,0,0,UGRD
2021 Spring,APMA,2130,Ordinary Differentl Equations,001145,"Morris,Diana Dunn",006,15397,ENGR,3.57,33,1,12,8,4,5,3,0,0,0,0,UGRD
2021 Spring,APMA,2130,Ordinary Differentl Equations,001145,"Morris,Diana Dunn",007,20364,ENGR,3.54,29,1,11,5,4,6,1,1,0,0,0,UGRD
2021 Spring,APMA,2130,Ordinary Differentl Equations,001145,"Ryals,Megan",004,15535,ENGR,3.53,15,1,5,2,1,4,1,0,0,0,1,UGRD
2021 Spring,APMA,2130,Ordinary Differentl Equations,001145,"Spencer,Julia Catherine",005,15399,ENGR,3.69,28,2,11,7,5,3,0,0,0,0,0,UGRD
2021 Spring,APMA,2501,Special Topics in APMA,044139,"Hassanzadeh,Farzad F",001,16472,ENGR,3.32,64,5,12,16,13,4,5,2,0,2,5,UGRD
2021 Spring,APMA,3080,Linear Algebra,001151,"Abramenko,Monika C",002,15402,ENGR,3.59,23,2,11,4,1,1,2,0,2,0,0,UGRD
2021 Spring,APMA,3080,Linear Algebra,001151,"Abramenko,Monika C",003,15403,ENGR,3.86,23,1,15,5,1,1,0,0,0,0,0,UGRD
2021 Spring,APMA,3080,Linear Algebra,001151,"Shafiei Dizaji,Farzad",001,15401,ENGR,3.51,23,2,8,3,3,3,4,0,0,0,0,UGRD
2021 Spring,APMA,3080,Linear Algebra,001151,"Williams Jr.,Robert Theodore",004,15923,ENGR,3.29,22,1,5,3,6,3,2,0,1,0,1,UGRD
2021 Spring,APMA,3080,Linear Algebra,001151,"Wood III,Houston G.",005,19031,ENGR,3.24,16,0,6,1,0,4,4,0,0,0,1,UGRD
2021 Spring,APMA,3100,Probability,001152,"Fulgham,Bernard Ives",003,15406,ENGR,3.48,12,0,6,3,2,0,0,0,0,0,1,UGRD
2021 Spring,APMA,3100,Probability,001152,"Fulgham,Bernard Ives",005,16228,ENGR,3.57,12,0,5,3,1,1,2,0,0,0,0,UGRD
2021 Spring,APMA,3100,Probability,001152,"Hellings,Christian John",004,15911,ENGR,3.57,20,3,3,7,2,3,0,1,0,0,1,UGRD
2021 Spring,APMA,3100,Probability,001152,"Hellings,Christian John",006,16345,ENGR,3.35,29,0,11,6,4,5,1,0,0,0,2,UGRD
2021 Spring,APMA,3100,Probability,001152,"Ma,Hui",007,16498,ENGR,3.76,14,0,8,3,2,1,0,0,0,0,0,UGRD
2021 Spring,APMA,3100,Probability,001152,"Ryals,Megan",002,15405,ENGR,3.62,13,1,3,5,2,2,0,0,0,0,0,UGRD
2021 Spring,APMA,3110,Applied Stats & Probability,001153,"Pisano,Stacie",001,15407,ENGR,3.58,20,1,3,8,5,2,0,0,0,0,1,UGRD
2021 Spring,APMA,3110,Applied Stats & Probability,001153,"Pisano,Stacie",002,16048,ENGR,3.49,18,1,6,3,1,5,2,0,0,0,0,UGRD
2021 Spring,APMA,3120,Statistics,001154,"Lark III,James Willard",001,15408,ENGR,3.78,27,1,16,5,3,1,1,0,0,0,0,UGRD
2021 Spring,APMA,3140,App Partial Differentl Equatns,001155,"Spencer,Julia Catherine",002,20375,ENGR,3.66,11,0,6,2,2,0,0,1,0,0,0,UGRD
2021 Spring,APMA,3501,Spec Topics in APMA,040943,"Guadagni,Gianluca",001,16343,ENGR,3.96,15,0,13,2,0,0,0,0,0,0,0,UGRD
2021 Spring,ARAB,1020,Elementary Arabic II,001280,"Maanaki,Bilal Ahmad",003,10268,CGAS,3.61,11,0,2,5,4,0,0,0,0,0,0,UGRD
2021 Spring,ARAB,1020,Elementary Arabic II,001280,"Mohamed,Suad A",002,10267,CGAS,3.72,18,5,5,3,3,2,0,0,0,0,0,UGRD
2021 Spring,ARAB,2020,Intermediate Arabic II,001285,"Humeidan,Bilal Ali Mohammed",001,10802,CGAS,3.87,14,0,8,6,0,0,0,0,0,0,0,UGRD
2021 Spring,ARAB,2020,Intermediate Arabic II,001285,"Maanaki,Bilal Ahmad",003,10269,CGAS,3.89,17,0,11,6,0,0,0,0,0,0,0,UGRD
2021 Spring,ARAD,3550,Topics of Arts in Context,042460,"Sampson,George W.",001,11724,CGAS,3.85,46,0,23,23,0,0,0,0,0,0,0,UGRD
2021 Spring,ARAD,4200,Development and Board Mgt,040442,"Sampson,George W.",001,11755,CGAS,3.94,15,0,12,3,0,0,0,0,0,0,0,UGRD
2021 Spring,ARCH,1030,Foundation Studio I,042201,"Canfora,Anselmo Gianluca",002,10163,ARCH,3.50,12,0,2,4,4,2,0,0,0,0,0,UGRD
2021 Spring,ARCH,1030,Foundation Studio I,042201,"Canfora,Anselmo Gianluca",003,10164,ARCH,3.38,14,0,0,5,7,1,1,0,0,0,0,UGRD
2021 Spring,ARCH,1030,Foundation Studio I,042201,"Canfora,Anselmo Gianluca",004,10165,ARCH,3.33,13,0,2,3,3,2,1,1,0,0,1,UGRD
2021 Spring,ARCH,1030,Foundation Studio I,042201,"Canfora,Anselmo Gianluca",005,10166,ARCH,3.46,13,0,4,2,3,3,1,0,0,0,0,UGRD
2021 Spring,ARCH,1030,Foundation Studio I,042201,"Canfora,Anselmo Gianluca",006,10167,ARCH,3.28,13,0,1,4,3,3,1,1,0,0,0,UGRD
2021 Spring,ARCH,1030,Foundation Studio I,042201,"Canfora,Anselmo Gianluca",007,10103,ARCH,3.45,12,0,1,5,4,1,1,0,0,0,0,UGRD
2021 Spring,ARCH,1030,Foundation Studio I,042201,"Canfora,Anselmo Gianluca",008,19172,ARCH,3.52,12,0,2,4,3,2,0,0,0,0,1,UGRD
2021 Spring,ARCH,1030,Foundation Studio I,042201,"Canfora,Anselmo Gianluca",009,19276,ARCH,3.45,12,0,0,5,5,1,0,0,0,0,1,UGRD
2021 Spring,ARCH,1030,Foundation Studio I,042201,"Sanz Haro,Jaime",004,10165,ARCH,3.33,13,0,2,3,3,2,1,1,0,0,1,UGRD
2021 Spring,ARCH,2020,Foundation Studio III,001494,"Dripps,Robin D",003,10026,ARCH,3.67,11,0,4,4,2,1,0,0,0,0,0,UGRD
2021 Spring,ARCH,2020,Foundation Studio III,001494,"Gonzalez Aranguren,Maria",002,10025,ARCH,3.55,12,2,3,1,3,3,0,0,0,0,0,UGRD
2021 Spring,ARCH,2020,Foundation Studio III,001494,"Ibarra,Jose",004,10027,ARCH,3.58,12,1,2,3,6,0,0,0,0,0,0,UGRD
2021 Spring,ARCH,2020,Foundation Studio III,001494,"Pizarro Montalvillo,Jorge Ignacio",006,10105,ARCH,3.59,12,0,5,3,1,2,1,0,0,0,0,UGRD
2021 Spring,ARCH,2070,Intro to Designing & Thinking,045099,"Cleckley,Elgin Louis",001,10121,ARCH,3.84,88,40,25,10,6,4,1,1,0,0,2,UGRD
2021 Spring,ARCH,2220,Principles of Tectonics,045094,"Sturgeon,Kyle Andrew",001,10117,ARCH,3.76,63,0,26,29,5,3,0,0,0,0,0,UGRD
2021 Spring,ARCH,2500,Special Topics in Architecture,039065,"Correa,Felipe",002,20324,ARCH,3.81,49,4,24,13,6,1,0,0,0,0,1,UGRD
2021 Spring,ARCH,3020,Foundation Studio V,001518,"Somers,Schaeffer Eugene",003,20091,ARCH,3.48,11,0,4,1,3,2,1,0,0,0,0,UGRD
2021 Spring,ARCH,3021,Design Thinking Studio II,042205,"Schumann,Kyle",001,10054,ARCH,3.48,15,0,3,6,2,2,2,0,0,0,0,UGRD
2021 Spring,ARCH,3260,Building Matters,001532,"McDowell,Andrew Seth",100,10014,ARCH,3.54,41,0,11,17,3,6,0,3,0,0,1,UGRD
2021 Spring,ARCH,4020,Independent Design Res Studio,001547,"Yuen,Alexander",004,10035,ARCH,3.55,11,2,1,3,4,0,1,0,0,0,0,UGRD
2021 Spring,ARCH,5111,Modern House,045504,"Clark Jr.,William G",001,10172,ARCH,,,0,5,2,0,0,0,0,0,0,0,GRAD
2021 Spring,ARCH,5424,Direct Cinema Media Fabrics,042510,"Mark,Earl J",001,10065,ARCH,,,0,6,0,2,0,0,0,1,0,0,GRAD
2021 Spring,ARCH,5500,Special Topics in Architecture,001621,"Dobrowolski,Devin",003,19273,ARCH,,,1,3,2,0,0,1,0,0,0,0,GRAD
2021 Spring,ARCH,5500,Special Topics in Architecture,001621,"Iliescu,Sanda D",004,10199,ARCH,3.97,18,5,11,2,0,0,0,0,0,0,0,GRAD
2021 Spring,ARCH,5500,Special Topics in Architecture,001621,"Iliescu,Sanda D",006,10212,ARCH,3.98,12,7,4,1,0,0,0,0,0,0,0,GRAD
2021 Spring,ARCH,5500,Special Topics in Architecture,001621,"Mark,Earl J",002,10097,ARCH,3.55,12,0,9,0,2,0,0,0,0,0,1,GRAD
2021 Spring,ARCH,5612,Modes of Inscription,044256,"Correa,Felipe",001,10119,ARCH,,,1,3,2,0,3,1,0,0,0,0,GRAD
2021 Spring,ARCH,5614,Urban Strategies,045420,"El Khafif,Mona",001,10135,ARCH,3.89,11,3,4,4,0,0,0,0,0,0,0,GRAD
2021 Spring,ARCH,5715,Elements of Design,045503,"Clark Jr.,William G",001,10180,ARCH,3.86,18,4,8,5,0,1,0,0,0,0,0,GRAD
2021 Spring,ARCH,6020,Foundation Studio II,001669,"McDowell,Andrew Seth",001,10037,ARCH,3.63,15,1,4,6,2,1,1,0,0,0,0,GRAD
2021 Spring,ARCH,6120,Architectural Theory & Analys,001672,"Dripps,Robin D",001,10118,ARCH,3.65,16,0,0,14,2,0,0,0,0,0,0,GRAD
2021 Spring,ARCH,6261,Building Workshop II,040966,"MacDonald,Katherine",001,10041,ARCH,3.78,16,0,7,7,2,0,0,0,0,0,0,GRAD
2021 Spring,ARCH,7020,Foundation Studio IV,042373,"Martin Robles,Ines Maria",002,10084,ARCH,,,2,2,4,1,0,0,0,0,0,0,GRAD
2021 Spring,ARCH,7020,Foundation Studio IV,042373,"Menefee III,Charles",003,10123,ARCH,,,0,3,5,2,0,0,0,0,0,0,GRAD
2021 Spring,ARCH,7020,Foundation Studio IV,042373,"Pancorbo Crespo,Luis Guillermo",004,10124,ARCH,3.81,13,2,4,6,1,0,0,0,0,0,0,GRAD
2021 Spring,ARCH,7100,Design Research Methods,045147,"Jull,Matthew",001,10120,ARCH,3.75,19,2,5,9,3,0,0,0,0,0,0,GRAD
2021 Spring,ARCH,7210,Struc Design for Dynamic Loads,001691,"Martini,Kirk",100,10200,ARCH,3.52,18,0,5,4,6,2,1,0,0,0,0,GRAD
2021 Spring,ARCH,7230,Building Workshop III,001692,"Pancorbo Crespo,Luis Guillermo",001,10020,ARCH,3.70,29,0,18,1,5,5,0,0,0,0,0,GRAD
2021 Spring,ARCH,8480,Professional Practices,001732,"Cavenagh,Margaret Elizabeth K.",001,10072,ARCH,3.78,26,6,8,8,2,2,0,0,0,0,0,GRAD
2021 Spring,ARH,1020,History of Architecture II,001845,"Crane,Sheila R",100,10001,ARCH,3.64,113,11,32,40,17,8,2,0,1,0,2,UGRD
2021 Spring,ARH,3040,Metropolis,044378,"Sewell,Jessica Ellen",001,10073,ARCH,3.74,27,0,9,14,4,0,0,0,0,0,0,UGRD
2021 Spring,ARH,7040,Metropolis,044380,"Sewell,Jessica Ellen",001,10076,ARCH,,,0,2,1,2,0,0,0,0,0,0,GRAD
2021 Spring,ARH,8005,Critical Curatorial Practices,045795,"Putalik,Erin Sullivan",001,18989,ARCH,,,1,7,1,0,0,0,0,0,0,0,GRAD
2021 Spring,ARH,8006,Digital Hum & Visual Culture,046055,"Reilly,Lisa A",001,19025,ARCH,,,1,2,2,1,0,0,0,0,0,0,GRAD
2021 Spring,ARTH,1505,Art and the Modern World,040669,"Robbins,Christa N",100,12074,CGAS,3.89,45,3,29,11,1,1,0,0,0,0,0,UGRD
2021 Spring,ARTH,2052,Ancient Egypt,039561,"Dakouri-Hild,Anastasia",001,11902,CGAS,3.78,49,19,13,12,3,1,0,0,0,0,1,UGRD
2021 Spring,ARTH,2054,Roman Art & Archaeology,002454,"Rogers,Dylan Kelby",100,18865,CGAS,3.80,43,4,22,10,4,3,0,0,0,0,0,UGRD
2021 Spring,ARTH,2282,Age of Rubens and Rembrandt,039562,"Goedde,Lawrence O",001,19447,CGAS,3.92,36,0,28,7,1,0,0,0,0,0,0,UGRD
2021 Spring,ARTH,2559,New Course: ARTH,040386,"Spivey,Dylan Wayne",001,19497,CGAS,3.82,19,0,12,4,0,2,0,0,0,0,1,UGRD
2021 Spring,ARTH,2753,Arts & Cultures Slave South,040232,"Nelson,Louis P",100,19490,CGAS,3.52,24,1,12,6,2,1,0,0,0,0,2,UGRD
2021 Spring,ARTH,2862,Arts of the Buddhist World,002490,"Zhao,Jinchao",001,12630,CGAS,3.89,15,3,8,3,1,0,0,0,0,0,0,UGRD
2021 Spring,ARTH,2882,Modern Aboriginal Art,046176,"Skerritt,Henry Francis",100,20452,CGAS,3.70,16,1,8,5,0,0,0,0,0,0,2,UGRD
2021 Spring,ARTH,2961,Arts of the Islamic World,037383,"Phillips,Amanda Hope",001,12896,CGAS,3.65,23,0,8,10,2,2,0,1,0,0,0,UGRD
2021 Spring,ARTH,3254,Leonardo da Vinci,002516,"Fiorani,Francesca",100,13686,CGAS,3.64,34,0,14,15,1,3,0,0,0,0,1,UGRD
2021 Spring,ARTH,3281,Rembrandt,002521,"Goedde,Lawrence O",001,20456,CGAS,3.89,18,0,15,1,1,1,0,0,0,0,0,UGRD
2021 Spring,ARTH,3591,Art History Colloquium,042072,"Smith,Tyler Jo",002,13695,CGAS,3.64,17,0,6,6,3,1,1,0,0,0,0,UGRD
2021 Spring,ARTH,3863,"East Asian Art, Land & Ecology",045486,"Wong,Dorothy",001,19500,CGAS,3.56,20,0,2,11,6,0,1,0,0,0,0,UGRD
2021 Spring,ARTH,4051,Art History:Theory & Practice,002557,"Smith,Tyler Jo",100,11640,CGAS,3.70,11,0,5,2,2,1,0,0,0,0,1,UGRD
2021 Spring,ARTH,4591,Seminar in the History of Art,002569,"Fiorani,Francesca",001,12897,CGAS,3.46,11,0,4,3,1,2,0,0,0,1,0,UGRD
2021 Spring,ARTH,4591,Seminar in the History of Art,002569,"Turner,Elizabeth Hutton",003,13704,CGAS,3.72,13,2,5,3,1,2,0,0,0,0,0,UGRD
2021 Spring,ARTS,2000,Intro to Studio Art,045397,"Chan,Amy Beth",001,14013,CGAS,3.96,17,0,15,2,0,0,0,0,0,0,0,UGRD
2021 Spring,ARTS,2000,Intro to Studio Art,045397,"Chan,Amy Beth",002,14015,CGAS,3.94,19,0,15,4,0,0,0,0,0,0,0,UGRD
2021 Spring,ARTS,2000,Intro to Studio Art,045397,"Scheuren,James Anthony",006,14018,CGAS,3.89,18,1,13,2,2,0,0,0,0,0,0,UGRD
2021 Spring,ARTS,2000,Intro to Studio Art,045397,"Shelton,Matthew Pendleton",003,14014,CGAS,3.73,17,5,9,2,0,0,0,0,0,0,1,UGRD
2021 Spring,ARTS,2000,Intro to Studio Art,045397,"Shelton,Matthew Pendleton",004,14016,CGAS,3.95,19,6,10,3,0,0,0,0,0,0,0,UGRD
2021 Spring,ARTS,2000,Intro to Studio Art,045397,"Shelton,Matthew Pendleton",005,14017,CGAS,4.00,19,6,13,0,0,0,0,0,0,0,1,UGRD
2021 Spring,ARTS,2110,Introduction to Photography I,002865,"Scheuren,James Anthony",001,10273,CGAS,3.76,11,1,5,3,1,1,0,0,0,0,0,UGRD
2021 Spring,ARTS,2222,Introduction to New Media II,002859,"Cuatlacuatl,Federico",001,10272,CGAS,3.45,11,0,9,0,0,0,0,0,1,0,1,UGRD
2021 Spring,ARTS,2610,Drawing I,002836,"Schoyer,Elizabeth P",001,11893,CGAS,4.00,20,1,18,0,0,0,0,0,0,0,1,UGRD
2021 Spring,ASL,1020,Elem Amer Sign Language II,003000,"Propp,Gregory M",001,10289,CGAS,3.66,14,0,4,8,0,1,1,0,0,0,0,UGRD
2021 Spring,ASL,1020,Elem Amer Sign Language II,003000,"Propp,Gregory M",003,11675,CGAS,3.47,15,0,1,7,4,3,0,0,0,0,0,UGRD
2021 Spring,ASL,2020,Intermed Amer Sign Language II,003002,"Jennings-Arey,Rhonda L",001,10293,CGAS,3.76,16,0,7,6,3,0,0,0,0,0,1,UGRD
2021 Spring,ASL,2020,Intermed Amer Sign Language II,003002,"Jennings-Arey,Rhonda L",002,12262,CGAS,3.67,14,0,5,5,3,1,0,0,0,0,0,UGRD
2021 Spring,ASL,2020,Intermed Amer Sign Language II,003002,"Malekan,Azadeh",003,19311,CGAS,3.73,16,0,10,1,3,2,0,0,0,0,0,UGRD
2021 Spring,ASL,2020,Intermed Amer Sign Language II,003002,"Malekan,Azadeh",004,11743,CGAS,3.58,11,0,4,4,1,1,0,1,0,0,0,UGRD
2021 Spring,ASL,2300,Wmn and Gender In  Deaf World,039567,"Jennings-Arey,Rhonda L",001,14180,CGAS,3.95,21,0,18,1,1,0,0,0,0,0,1,UGRD
2021 Spring,ASTR,1210,Intro Sky and Solar System,003045,"Cleeves,Lauren Ilsedore",002,10295,CGAS,3.84,72,11,33,20,6,1,0,0,0,0,1,UGRD
2021 Spring,ASTR,1210,Intro Sky and Solar System,003045,"Li,Zhi-Yun",003,19335,CGAS,3.66,80,22,20,17,10,5,4,1,0,0,1,UGRD
2021 Spring,ASTR,1210,Intro Sky and Solar System,003045,"Skrutskie,Michael F",001,10294,CGAS,3.34,67,0,21,11,12,12,3,1,5,0,2,UGRD
2021 Spring,ASTR,1220,Intro Stars Galaxies Universe,003047,"Anguiano Jimenez,Borja",003,19337,CGAS,3.81,11,1,7,0,3,0,0,0,0,0,0,UGRD
2021 Spring,ASTR,1220,Intro Stars Galaxies Universe,003047,"Johnson,Bradley",005,19339,CGAS,3.71,41,5,16,13,4,2,0,0,0,0,1,UGRD
2021 Spring,ASTR,1250,Alien Worlds,044877,"Arras,Philip Luke",001,12649,CGAS,3.65,104,11,38,30,9,4,6,3,0,0,3,UGRD
2021 Spring,ASTR,2120,Intro to Astrophysics II,003065,"Sarazin,Craig L",100,10297,CGAS,3.79,11,3,3,3,2,0,0,0,0,0,0,UGRD
2021 Spring,ASTR,3420,Life Beyond the Earth,003082,"Garrod,Robin",001,12107,CGAS,3.69,51,4,21,18,3,2,0,2,0,0,1,UGRD
2021 Spring,ASTR,3450,Mission to Mars,045716,"Murphy,Edward Michael",001,14148,CGAS,3.48,120,1,34,33,19,23,4,2,1,1,2,UGRD
2021 Spring,ASTR,3480,Introduction to Cosmology,003087,"Pryal,Matthew",001,19340,CGAS,3.68,16,1,6,4,0,2,1,0,0,0,2,UGRD
2021 Spring,ASTR,5450,High Energy Astrophysics,003111,"Davis,Shane William",001,19341,CGAS,3.95,12,5,5,2,0,0,0,0,0,0,0,GRAD
2021 Spring,ASTR,8500,Current Astronomical Topics,003128,"Murphy,Edward Michael",001,12313,CGAS,,,0,8,1,1,0,0,0,0,0,0,GRAD
2021 Spring,BIMS,8380,Basics of Design and Stats,024120,"Jones,Marieke K.",001,17571,MDS,3.85,25,0,15,8,2,0,0,0,0,0,0,GRAD
2021 Spring,BIMS,8382,Intro Biomedical Data Science,044058,"Jones,Marieke K.",001,17572,MDS,3.71,21,0,8,9,3,0,1,0,0,0,0,GRAD
2021 Spring,BIOC,8131,Colloquium,003291,"Wang,Yuh-Hwa",001,17465,MDS,4.00,17,4,13,0,0,0,0,0,0,0,0,GRAD
2021 Spring,BIOL,2200,Intro Bio w/Lab: Orgnsm & Evol,003471,"Manson,Jessamyn Sara",001,10301,CGAS,3.51,357,26,97,98,59,33,19,14,4,5,2,UGRD
2021 Spring,BIOL,2200,Intro Bio w/Lab: Orgnsm & Evol,003471,"Manson,Jessamyn Sara",002,11984,CGAS,3.59,393,30,99,143,60,29,21,7,1,2,1,UGRD
2021 Spring,BIOL,3000,Cell Biology,003525,"Kozminski,Keith G",001,10302,CGAS,3.20,135,1,25,11,15,54,1,7,7,0,14,UGRD
2021 Spring,BIOL,3010,Genetics and Molecular Biology,003526,"Taylor,Douglas R",001,11949,CGAS,3.48,188,5,58,52,20,32,8,8,3,1,1,UGRD
2021 Spring,BIOL,3020,Evolution and Ecology,003527,"Brodie III,Edmund Darrell",001,10303,CGAS,3.19,245,0,22,61,63,47,19,15,9,4,5,UGRD
2021 Spring,BIOL,3040,Develop and Regen Biol,043968,"Kucenas,Sarah C",001,12932,CGAS,3.32,71,0,13,25,13,7,5,0,6,1,1,UGRD
2021 Spring,BIOL,3090,Infectious Disease,003534,"Guler,Jennifer Lynn",001,19976,CGAS,3.86,45,12,19,10,3,1,0,0,0,0,0,UGRD
2021 Spring,BIOL,3180,Plants and Society,003544,"Timko,Michael P",001,13462,CGAS,3.67,31,2,14,5,4,3,2,0,0,0,1,UGRD
2021 Spring,BIOL,3240,Introduction to Immunology,003549,"Kittlesen,David Jon",001,10304,CGAS,3.64,113,17,32,32,16,10,3,1,1,1,0,UGRD
2021 Spring,BIOL,3250,Intro to Animal Behavior,003550,"Kawasaki,Masashi",001,11774,CGAS,3.57,112,9,39,26,14,14,5,3,0,1,1,UGRD
2021 Spring,BIOL,3270,Microbiology with Lab,044428,"Wu,Martin",100,12350,CGAS,3.48,138,2,29,43,31,21,10,2,0,0,0,UGRD
2021 Spring,BIOL,3420,Human Anatomy & Physiology II,043981,"McLeod,David Stirling",100,12162,CGAS,3.79,254,0,113,118,15,7,1,0,0,0,0,UGRD
2021 Spring,BIOL,4005,Functional Genomics Laboratory,043445,"O'Rourke,Eyleen J",001,12459,CGAS,3.75,15,1,7,3,4,0,0,0,0,0,0,UGRD
2021 Spring,BIOL,4011,Homeostasis:Wisdom of the Body,046082,"Campbell,John Nelson",001,20141,CGAS,3.83,36,3,21,9,1,0,2,0,0,0,0,UGRD
2021 Spring,BIOL,4260,Cellular Mechanisms,003613,"Wormington,W M",001,11950,CGAS,4.00,34,15,19,0,0,0,0,0,0,0,0,UGRD
2021 Spring,BIOL,4280,Genetics of Behavior,042552,"Hirsh,Jay",001,12933,CGAS,3.52,33,0,14,5,5,4,2,1,1,0,1,UGRD
2021 Spring,BIOL,4310,Sensory Neurobiology,003618,"Provencio,Ignacio",001,12934,CGAS,3.83,34,3,17,10,4,0,0,0,0,0,0,UGRD
2021 Spring,BIOL,4320,Signal Transduction,041212,"Deppmann,Christopher",001,20677,CGAS,3.92,37,8,21,7,0,1,0,0,0,0,0,UGRD
2021 Spring,BIOL,4390,Biological Therapy of Cancer,003582,"Kittlesen,David Jon",001,13463,CGAS,4.00,21,5,16,0,0,0,0,0,0,0,0,UGRD
2021 Spring,BIOL,4559,New Course: BIOL,038577,"Pani,Ariel Matthew",001,19927,CGAS,3.94,12,5,6,0,1,0,0,0,0,0,0,UGRD
2021 Spring,BIOL,4559,New Course: BIOL,038577,"Siegrist,Sarah E",002,20074,CGAS,3.65,35,4,5,18,5,2,1,0,0,0,0,UGRD
2021 Spring,BIOL,4585,Selected Topics in Biology,041824,"Danna,Cristian",001,20331,CGAS,3.99,20,10,9,1,0,0,0,0,0,0,0,UGRD
2021 Spring,BIOL,4610,Molecular Evolution,044411,"Bergland,Alan Olav",001,19932,CGAS,3.90,31,0,27,1,2,0,1,0,0,0,0,UGRD
2021 Spring,BIOL,4770,Synthetic Biology,043426,"Kozminski,Keith G",001,11973,CGAS,3.65,15,0,7,4,1,2,1,0,0,0,0,UGRD
2021 Spring,BIOL,4900,Independent Study in Biology,040718,"Keller,Raymond E",011,21348,CGAS,4.00,11,2,9,0,0,0,0,0,0,0,0,UGRD
2021 Spring,BIOL,4910,Life Sciences Research,043055,"Wu,Martin",001,11951,CGAS,3.97,59,4,51,3,0,1,0,0,0,0,0,UGRD
2021 Spring,BIOL,4920,Biology Research,043056,"Larson,Tracy Alison",029,12731,CGAS,4.00,13,10,3,0,0,0,0,0,0,0,0,UGRD
2021 Spring,BIOL,7320,Signal Transduction,041814,"Deppmann,Christopher",002,20482,CGAS,,,0,4,2,2,1,0,0,0,0,0,GRAD
2021 Spring,BIOL,8082,Advanced Ecology & Evolution 2,043127,"Cox,Robert M",001,21511,CGAS,,,0,2,3,2,0,0,0,0,0,0,GRAD
2021 Spring,BIOL,8260,Writing in Science,044450,"Guler,Jennifer Lynn",001,20323,CGAS,3.85,11,3,4,3,1,0,0,0,0,0,0,GRAD
2021 Spring,BIOL,9920,Rotation Research,003896,"Schafer,Dorothy",001,10307,CGAS,,,3,4,0,0,0,0,0,0,0,0,GRAD
2021 Spring,BIOP,8201,Cell Physiology and Biophysics,004193,"Zimyanin,Stefanie",001,17749,MDS,3.52,11,0,3,3,3,1,1,0,0,0,0,GRAD
2021 Spring,BIOP,8301,Molecular Biophysics,030456,"Zimyanin,Stefanie",001,17750,MDS,3.21,12,2,1,2,1,1,4,0,1,0,0,GRAD
2021 Spring,BME,2000,Biomed Engr Design & Discovery,004058,"Guilford,William",001,15836,ENGR,3.87,40,11,21,3,1,2,1,0,0,0,1,UGRD
2021 Spring,BME,2101,Physiology I for Engineers,004059,"Guilford,William",001,16323,ENGR,3.76,36,16,11,2,2,4,0,0,0,0,1,UGRD
2021 Spring,BME,2102,Physiology II,004060,"Christ,George Joseph",001,16463,ENGR,3.87,54,14,29,4,4,3,0,0,0,0,0,UGRD
2021 Spring,BME,2104,Cell & Molecular for Engineers,004061,"Barker,Thomas H",001,15523,ENGR,3.94,53,2,43,7,0,1,0,0,0,0,0,UGRD
2021 Spring,BME,2220,Biomechanics,004068,"Price,Richard John",001,15524,ENGR,3.40,54,11,9,9,4,11,3,3,2,1,1,UGRD
2021 Spring,BME,2315,Computational BME,004067,"Rohde,Gustavo",001,16324,ENGR,3.88,58,23,22,7,2,2,1,0,0,0,1,UGRD
2021 Spring,BME,3030,Design&Innovation in Medicine,044047,"Chen,David",001,16118,ENGR,3.98,44,3,39,1,1,0,0,0,0,0,0,UGRD
2021 Spring,BME,3090,Biomed IDEAS Lab II,004071,"Allen,Timothy E",100,15527,ENGR,3.80,120,1,74,30,7,5,1,0,1,1,0,UGRD
2021 Spring,BME,3240,Biotransport,004069,"Helmke,Brian P",001,15525,ENGR,3.53,35,1,6,13,9,5,1,0,0,0,0,UGRD
2021 Spring,BME,3310,Biomed Sys Analysis & Design,004066,"Hossack,John A",001,16325,ENGR,3.59,31,1,10,8,8,3,0,1,0,0,0,UGRD
2021 Spring,BME,4064,Biomed Engr Capstone Design II,004084,"Barker,Shannon",001,15531,ENGR,3.98,112,78,28,5,0,1,0,0,0,0,0,UGRD
2021 Spring,BME,4417,Tissue Engineering,004076,"Caliari,Steven",001,16427,ENGR,3.59,30,1,12,6,5,5,0,0,1,0,0,UGRD
2021 Spring,BME,4550,Spec Topics: Biomedical Engr,004090,"Naegle,Kristen M",004,20006,ENGR,3.79,16,8,4,1,1,1,1,0,0,0,0,UGRD
2021 Spring,BME,4550,Spec Topics: Biomedical Engr,004090,"Papin,Jason A",002,19712,ENGR,3.91,30,7,17,4,2,0,0,0,0,0,0,UGRD
