Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,NofStudents,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2020 Fall,PLAP,3140,Mass Media & American Politics,031561,"Freedman,Paul",100,17797,CGAS,3.5,206,0,73,52,44,22,9,1,0,0,6
2020 Fall,PLAP,3350,American Congress,031570,"Kirkland,Justin Howard",001,16091,CGAS,3.8,51,16,21,12,1,0,0,0,0,0,1
2020 Fall,PLAP,3370,Wksp Cntmp Amer Elect Politics,031571,"Sabato,Larry J",001,15235,CGAS,3.9,13,0,11,2,0,0,0,0,0,0,0
2020 Fall,PLAP,3400,American Political Economy,044879,"Koganzon,Rita",003,19605,CGAS,3.3,13,0,4,5,2,1,0,0,0,0,1
2020 Fall,PLAP,3400,American Political Economy,044879,"Pivonka,Evan Louis",001,15843,CGAS,3.8,19,0,12,6,1,0,0,0,0,0,0
2020 Fall,PLAP,3410,State and Local Politics,031573,"Kirkland,Justin Howard",001,20592,CGAS,3.7,36,7,20,4,1,1,0,0,1,0,2
2020 Fall,PLAP,3500,Spec Tops: American Politics,039393,"Hawkins,Larycia Alaine",003,19895,CGAS,3.8,76,17,30,20,4,3,2,0,0,0,0
2020 Fall,PLAP,3500,Spec Tops: American Politics,039393,"Lawless,Jennifer Leigh",001,17811,CGAS,3.3,145,0,41,28,16,29,14,7,6,1,4
2020 Fall,PLAP,3500,Spec Tops: American Politics,039393,"Potter,Rachel Augustine",002,17812,CGAS,3.6,25,0,10,10,2,2,1,0,0,0,0
2020 Fall,PLAP,3810,Constitutional Interpretation,031582,"Todd IV,James Scott",002,17232,CGAS,3.5,16,0,7,8,0,0,0,0,0,0,1
2020 Fall,PLAP,4140,Gender & Am Political Behavior,039101,"Winter,Nicholas John Garrett",001,17796,CGAS,3.9,12,0,8,4,0,0,0,0,0,0,0
2020 Fall,PLAP,4180,Pol Advertising and Democracy,039589,"Freedman,Paul",001,16055,CGAS,3.9,13,0,9,4,0,0,0,0,0,0,0
2020 Fall,PLAP,4360,Campaigns and Elections,031593,"Stroupe Jr.,Kenneth Stuart",001,19586,CGAS,4,14,2,12,0,0,0,0,0,0,0,0
2020 Fall,PLAP,4500,Special Topics,031588,"Alexander,Gerard",002,16600,CGAS,3.5,15,0,1,8,6,0,0,0,0,0,0
2020 Fall,PLAP,4500,Special Topics,031588,"Ceaser,James W",003,17810,CGAS,3.1,11,1,5,1,2,0,0,0,0,0,2
2020 Fall,PLAP,4500,Special Topics,031588,"Hawkins,Larycia Alaine",004,19893,CGAS,3.9,15,2,8,5,0,0,0,0,0,0,0
2020 Fall,PLCP,1010,Intro to Comparative Politics,031680,"Waldner,David A",100,13544,CGAS,3.4,173,0,25,71,41,21,6,2,4,0,3
2020 Fall,PLCP,3120,Pol Econ of the Welfare State,041343,"Schwartz,Herman M",100,16606,CGAS,3.5,104,0,16,60,13,11,0,0,0,1,3
2020 Fall,PLCP,3500,Topics in Comp Politics,041289,"Kruks-Wisner,Gabrielle Kaya",001,17820,CGAS,3.7,25,0,18,4,2,0,0,0,0,0,1
2020 Fall,PLCP,3500,Topics in Comp Politics,041289,"Schoppa,Leonard",002,19733,CGAS,3.7,22,0,11,7,1,1,2,0,0,0,0
2020 Fall,PLCP,3630,Politics in India and Pakistan,031697,"Echeverri-Gent,John E",100,15020,CGAS,3.5,30,0,7,9,7,5,0,0,0,0,2
2020 Fall,PLCP,4500,Special Topics,031707,"Meng,Anne",002,17823,CGAS,3.8,17,0,14,2,0,0,1,0,0,0,0
2020 Fall,PLCP,4500,Special Topics,031707,"Shen,Shiran",001,17822,CGAS,3.7,11,0,4,5,2,0,0,0,0,0,0
2020 Fall,PLIR,2030,Intl Relations of East Asia,031799,"Schoppa,Leonard",100,19875,CGAS,3.5,98,2,23,33,23,11,2,0,0,0,4
2020 Fall,PLIR,2050,Intro to Political Economy,031800,"Helms,Benjamin Clay",001,21092,CGAS,3.4,15,0,6,3,2,2,0,0,0,0,2
2020 Fall,PLIR,3060,Military Force Int'l Relations,031808,"Copeland,Dale C",100,17826,CGAS,3.5,170,0,31,77,29,19,6,0,0,1,7
2020 Fall,PLIR,3500,Special Topics,031819,"Katitas,Aycan",002,21071,CGAS,3.6,14,0,4,6,3,1,0,0,0,0,0
2020 Fall,PLIR,3500,Special Topics,031819,"White,Gerard B",001,15620,CGAS,3.8,13,0,8,5,0,0,0,0,0,0,0
2020 Fall,PLIR,3760,Russia/USSR in World Affairs,031821,"Lynch,Allen",001,13555,CGAS,3.5,66,0,11,29,18,4,4,0,0,0,0
2020 Fall,PLIR,4320,Religion and War,041955,"Furia,Peter Andrew",001,16609,CGAS,3.6,14,1,9,3,0,0,0,0,0,0,1
2020 Fall,PLIR,4500,Special Topics,031830,"Lynch,Allen",001,17825,CGAS,3.7,13,1,6,4,2,0,0,0,0,0,0
2020 Fall,PLIR,4500,Special Topics,031830,"Wang,Chen",002,20758,CGAS,3.4,13,0,2,5,4,1,1,0,0,0,0
2020 Fall,PLPT,3020,Modern Political Thought,031927,"Bird,Colin P",100,14831,CGAS,3.6,165,0,58,46,47,8,1,2,0,0,4
2020 Fall,PLPT,4500,Special Topics,031937,"Rubenstein,Jennifer Cyd",001,20374,CGAS,3.4,14,0,8,1,3,1,0,0,0,0,1
2020 Fall,PLPT,4500,Special Topics,031937,"Zebadua Yanez,Veronica Alicia",002,20757,CGAS,3.7,14,1,7,3,0,3,0,0,0,0,0
2020 Fall,PLPT,8500,Special Topics,040870,"Duong,Kevin",001,17814,CGAS,-,-,0,4,2,0,0,0,0,0,0,0
2020 Fall,PORT,1110,Beginning Intensive Portuguese,032102,"Feitosa,Lilian Passos WIchert",001,13564,CGAS,3.5,17,5,8,0,1,1,0,1,0,0,1
2020 Fall,PORT,2050,Intensive Portuguese,045572,"Feitosa,Lilian Passos WIchert",001,19639,CGAS,3.5,11,2,7,0,0,1,0,0,0,0,1
2020 Fall,PORT,3010,Portuguese Adv Grammar & Comp,032105,"Feitosa,Lilian Passos WIchert",001,14430,CGAS,3.9,13,3,8,2,0,0,0,0,0,0,0
2020 Fall,PPL,2010,"Morality, Law and the State",032134,"Bird,Colin P",001,16669,CGAS,3.8,24,0,13,9,1,1,0,0,0,0,0
2020 Fall,PSHM,1010,Explorations in Health Care,044696,"Medico,Tegan Jean",560,21082,SCPS,3.3,23,0,11,5,1,2,2,0,0,0,2
2020 Fall,PSHM,3010,Intro to Health Care Mgmnt,043305,"Kronenburg,Maria A",101,20653,SCPS,3.8,11,0,7,4,0,0,0,0,0,0,0
2020 Fall,PSHM,4020,Management of Health Care Orgs,045019,"Erath,Mark",101,20654,SCPS,3.9,17,8,7,2,0,0,0,0,0,0,0
2020 Fall,PSHM,4050,Diversity in Health Care,043948,"Jackson,Kevin",101,20655,SCPS,3.9,13,3,9,1,0,0,0,0,0,0,0
2020 Fall,PSHM,4650,American Health Care,039931,"Kronenburg,Maria A",101,20656,SCPS,3.9,15,0,12,3,0,0,0,0,0,0,0
2020 Fall,PSLP,5300,Foundations of Leadership,044292,"Ronayne,Peter Vincent",701,20532,SCPS,3.7,13,0,7,2,1,1,1,0,0,0,1
2020 Fall,PSLP,5320,Organizational Leadership,044293,"Greene,Celeste M",701,20533,SCPS,3.8,18,9,3,2,1,0,1,0,0,0,2
2020 Fall,PSPA,5000,Intro to Public Administration,039947,"Greene,Celeste M",701,20534,SCPS,3.9,24,11,11,0,0,2,0,0,0,0,0
2020 Fall,PSPA,5040,Ethics,041407,"Toppin,Sheila M",701,20535,SCPS,3.6,13,0,6,3,0,1,0,0,0,1,2
2020 Fall,PSPM,5030,Intro to Project Mgmt,029786,"Kropp,Edward H.",701,20538,SCPS,3.6,16,0,9,2,2,1,0,1,0,0,1
2020 Fall,PSPM,5200,"Proj Sched, Cost & Budg Contrl",029796,"Yates,William N",701,20536,SCPS,3.7,14,1,9,1,0,2,1,0,0,0,0
2020 Fall,PSPM,5230,Leadership & Proj Team Mgmt,029799,"Kropp,Edward H.",701,20537,SCPS,3.5,19,1,10,4,1,2,0,0,0,0,1
2020 Fall,PST,4850,PST Core Seminar I,032367,"Smith,Michael J",001,13751,CGAS,3.9,22,0,19,3,0,0,0,0,0,0,0
2020 Fall,PSYC,1010,Introductory Psychology,032423,"Dodson,Chad S",001,14543,CGAS,3.3,298,1,50,104,51,46,19,9,7,4,7
2020 Fall,PSYC,2005,Rsch Methods & Data Analysis I,032539,"Morris,James Patrick",200,16555,CGAS,3.8,157,61,46,39,10,0,1,0,0,0,1
2020 Fall,PSYC,2005,Rsch Methods & Data Analysis I,032539,"Smyth,Frederick Leroy",100,13568,CGAS,3.5,137,33,37,17,11,14,7,2,6,3,7
2020 Fall,PSYC,2150,Introduction to Cognition,032487,"Teles Santos Golino,Mariana",001,18691,CGAS,3.8,266,80,125,24,21,4,3,1,4,1,3
2020 Fall,PSYC,2160,Cognitive Neuroscience,045356,"Long,Nicole Marie",001,16558,CGAS,3.3,40,2,9,8,6,6,3,3,0,1,2
2020 Fall,PSYC,2200,Survey Neural Basis of Behav,032491,"Clabough,Erin D",001,16560,CGAS,3.5,190,9,76,44,23,15,6,7,5,0,5
2020 Fall,PSYC,2410,Abnormal Psychology,032566,"Emery,Robert E",001,13570,CGAS,3.6,298,71,85,58,40,30,8,2,2,0,2
2020 Fall,PSYC,2600,Intro to Social Psychology,032521,"Mazurek,Christopher J",100,13567,CGAS,3.5,281,0,69,117,37,37,9,2,5,0,6
2020 Fall,PSYC,2600,Intro to Social Psychology,032521,"Wood,Adrienne Rix",200,15580,CGAS,3.7,224,1,143,40,26,7,1,1,4,0,1
2020 Fall,PSYC,2700,Intro to Child Psychology,032516,"Stern,Jessica A",001,14370,CGAS,3.9,340,268,39,15,5,3,5,1,0,0,5
2020 Fall,PSYC,3006,Res Methods & Data Analysis II,032540,"Meyer Jr.,Michael Joseph",100,13569,CGAS,3.6,77,13,23,18,8,6,7,1,0,0,1
2020 Fall,PSYC,3006,Res Methods & Data Analysis II,032540,"Schmidt,Karen M",200,16731,CGAS,3.6,36,3,11,14,4,1,1,0,0,1,1
2020 Fall,PSYC,3100,Neuroscience of Behavior,045500,"Williams,Cedric L",001,16795,CGAS,3.5,16,1,5,4,4,0,1,0,1,0,0
2020 Fall,PSYC,3210,RM: Psychobiology Laboratory,032553,"Clabough,Erin D",001,15442,CGAS,3.9,22,2,16,4,0,0,0,0,0,0,0
2020 Fall,PSYC,3240,Animal Minds,032492,"Meliza,Chad Daniel",001,16559,CGAS,3.4,96,0,46,17,13,8,0,5,2,1,4
2020 Fall,PSYC,3310,RM: R Applications in Psych,045373,"Meyer Jr.,Michael Joseph",001,16569,CGAS,3.8,35,0,21,10,2,0,0,0,0,0,2
2020 Fall,PSYC,3445,Intro to Clinical Psychology,043419,"Horn,Erin Elaine",001,18860,CGAS,3.5,74,15,18,17,9,2,6,2,1,0,4
2020 Fall,PSYC,3480,Adolesc: Theory & Development,032575,"Allen,Joseph P",001,18861,CGAS,3.6,157,4,72,35,28,11,2,2,0,1,2
2020 Fall,PSYC,4155,Autism: From Neurons to Neighb,044109,"Jaswal,Vikram Kenneth",001,16572,CGAS,3.8,19,2,14,1,1,1,0,0,0,0,0
2020 Fall,PSYC,4155,Autism: From Neurons to Neighb,044109,"Jaswal,Vikram Kenneth",002,20358,CGAS,3.8,18,1,10,5,1,0,1,0,0,0,0
2020 Fall,PSYC,4200,Neural Mechanisms of Behavior,032616,"Ribic,Adema",001,14371,CGAS,3.3,23,8,5,2,2,1,1,0,1,0,3
2020 Fall,PSYC,4500,Spec Tops: Psychology,032600,"Horn,Erin Elaine",001,18863,CGAS,3.4,20,0,7,10,1,0,0,0,0,0,2
2020 Fall,PSYC,4500,Spec Tops: Psychology,032600,"Mason,Chandra Dawn",002,18864,CGAS,3.9,17,11,3,3,0,0,0,0,0,0,0
2020 Fall,PSYC,4500,Spec Tops: Psychology,032600,"Sederberg,Per Benjamin",003,18865,CGAS,3.6,18,3,6,6,1,0,0,1,1,0,0
2020 Fall,PSYC,4500,Spec Tops: Psychology,032600,"Vaish,Amrisha",005,18868,CGAS,3.9,23,5,17,1,0,0,0,0,0,0,0
2020 Fall,PSYC,4500,Spec Tops: Psychology,032600,"Van Horn,John Darrell",006,18869,CGAS,3.6,16,0,7,5,3,0,1,0,0,0,0
2020 Fall,PSYC,5710,Machine Learning & Data Mining,042465,"Golino,Hudson Fernandes",001,18887,CGAS,-,-,2,3,3,0,0,0,0,0,0,0
2020 Fall,PSYC,7559,New Course:  PSYC,040938,"Oishi,Shigehiro",003,20415,CGAS,4,11,5,6,0,0,0,0,0,0,0,0
2020 Fall,PSYC,7710,Quantitative Methods I,032791,"Golino,Hudson Fernandes",100,13575,CGAS,3.8,19,7,6,3,2,0,0,0,0,0,0
2020 Fall,PSYC,7760,Intro to App Multivariate Mthd,032794,"Boker,Steven Marshall",001,16603,CGAS,3.8,22,2,16,1,3,0,0,0,0,0,0
2020 Fall,PSYC,9560,Teaching Psych-Review Sessions,043699,"Willingham,Daniel Thompson",001,17126,CGAS,4,12,5,6,0,0,0,0,0,0,0,0
2020 Fall,PSYC,9561,Teaching Psych-Sections,043700,"Willingham,Daniel Thompson",001,17127,CGAS,4,15,7,8,0,0,0,0,0,0,0,0
2020 Fall,RELA,3730,Rel in African Lit & Film,044405,"Hoehler-Fatton,Cynthia Heyden",001,18735,CGAS,3.7,11,0,3,8,0,0,0,0,0,0,0
2020 Fall,RELB,1559,New Course:  RELB,040357,"Kachru,Sonam",100,18737,CGAS,3.9,108,0,105,3,0,0,0,0,0,0,0
2020 Fall,RELB,2054,Tibetan Buddhism Introduction,033840,"Taylor,Andrew Steven",100,15013,CGAS,3.9,167,83,62,10,7,1,0,0,2,0,2
2020 Fall,RELB,3495,Early Buddhism,045352,"Kachru,Sonam",001,18771,CGAS,3.9,19,3,15,1,0,0,0,0,0,0,0
2020 Fall,RELC,1210,Hebrew Bible/Old Testament,033952,"Tate,Ashley Marie",100,15394,CGAS,3.6,45,5,20,8,3,7,1,0,0,0,1
2020 Fall,RELC,2050,Rise of Christianity,033956,"Shuve,Karl Evan",100,13579,CGAS,3.8,48,0,29,14,2,1,1,0,0,0,1
2020 Fall,RELC,2245,Global Christianity,040767,"Henry,James Daryn",001,15805,CGAS,3.6,36,0,14,12,6,1,2,0,0,0,1
2020 Fall,RELC,2360,Elements of Christian Thought,033965,"Jones,Paul Dafydd",100,15403,CGAS,3.5,69,0,28,16,13,7,1,1,0,0,4
2020 Fall,RELC,3150,Salem Witch Trials,034236,"Howarter,Carolyn Lee",001,19676,CGAS,3.9,37,0,34,1,0,2,0,0,0,0,0
2020 Fall,RELC,3222,From Jefferson to King,041421,"Hadley,Mark Andrew",001,18790,CGAS,3.8,15,0,10,4,0,0,1,0,0,0,0
2020 Fall,RELC,3625,Christ,044402,"Hart,Kevin John",100,18792,CGAS,3.7,18,0,6,10,1,1,0,0,0,0,0
2020 Fall,RELC,4044,Religion and American Courts,040816,"Portmann,John Edward",001,16441,CGAS,3.8,15,2,6,5,0,1,0,0,0,0,1
2020 Fall,RELC,5559,New Course: RELC,039580,"Hedstrom,Matthew Sigurd",001,18909,CGAS,-,-,0,4,2,0,0,0,0,0,0,0
2020 Fall,RELC,5730,Theology and Culture,034278,"Bouchard,Larry D",001,19117,CGAS,3.9,12,0,8,3,0,0,0,0,0,0,0
2020 Fall,RELC,5980,The Theology of Karl Barth,042630,"Jones,Paul Dafydd",001,18796,CGAS,-,-,0,4,2,0,0,0,0,0,0,1
2020 Fall,RELG,1010,Intro Western Religious Trads,034138,"Warren,Heather A",100,13580,CGAS,3.8,171,0,118,25,17,7,1,1,1,0,1
2020 Fall,RELG,1400,Human Flourishing,045005,"Hubbard,Leslie",100,20322,CGAS,3.6,41,0,20,12,5,2,0,0,0,0,2
2020 Fall,RELG,2190,Religion and Modern Fiction,034156,"Bouchard,Larry D",001,16443,CGAS,3.7,14,1,6,5,1,1,0,0,0,0,0
2020 Fall,RELG,2630,Business Ethics and Society,034171,"Mathewes,Charles T",003,21578,CGAS,3.9,14,1,11,2,0,0,0,0,0,0,0
2020 Fall,RELG,2630,Business Ethics and Society,034171,"Turner,Petra Elaine",001,19591,CGAS,3.9,14,9,3,1,1,0,0,0,0,0,0
2020 Fall,RELG,2630,Business Ethics and Society,034171,"Turner,Petra Elaine",002,19592,CGAS,4,12,6,6,0,0,0,0,0,0,0,0
2020 Fall,RELG,2650,Theological Bioethics,034173,"Henry,James Daryn",100,16444,CGAS,3.8,124,0,76,43,3,2,0,0,0,0,0
2020 Fall,RELG,3485,Moral Leadership,042181,"Portmann,John Edward",001,18898,CGAS,3.6,12,2,7,1,0,0,0,0,0,0,2
2020 Fall,RELG,3605,"Religion, Violence & Strategy",039813,"White,Gerard B",001,15621,CGAS,3.9,22,0,15,7,0,0,0,0,0,0,0
2020 Fall,RELG,4220,Amer Religious Autobiography,034239,"Warren,Heather A",001,14638,CGAS,3.9,11,0,9,2,0,0,0,0,0,0,0
2020 Fall,RELG,5225,Civil Rights Movement,045889,"Marsh Jr.,Charles Robert",001,19323,CGAS,-,-,0,2,2,0,0,1,0,0,0,0
2020 Fall,RELG,5320,Research Religion and Conflict,044200,"Ochs,Peter W",001,16060,CGAS,-,-,0,2,3,0,0,0,0,0,0,0
2020 Fall,RELH,2090,Hinduism,034386,"Nemec,John William",100,16453,CGAS,3.7,193,0,77,91,14,7,1,0,0,0,3
2020 Fall,RELH,3105,Hinduism and Ecology,044881,"Allen,Michael S",001,18920,CGAS,3.8,16,0,9,6,1,0,0,0,0,0,0
2020 Fall,RELH,3725,Travel Writing and India,042866,"Nemec,John William",001,18919,CGAS,3.7,24,0,11,9,4,0,0,0,0,0,0
2020 Fall,RELI,2070,Classical Islam,034423,"Nair,Shankar Ayillath",100,15791,CGAS,3.5,51,1,19,21,6,1,0,0,1,0,2
2020 Fall,RELJ,3170,Modern Jewish Thought,042626,"Biemann,Asher D",001,14776,CGAS,3.9,17,4,11,2,0,0,0,0,0,0,0
2020 Fall,RELJ,3320,Judaism: Medicine and Healing,034498,"Ochs,Vanessa L",100,20304,CGAS,3.9,22,13,7,1,0,1,0,0,0,0,0
2020 Fall,RELJ,3390,Jewish Feminism,034505,"Ochs,Vanessa L",001,18938,CGAS,3.9,15,1,13,1,0,0,0,0,0,0,0
2020 Fall,RUSS,1010,First-Year Russian I,034614,"Borovskaya-Ellis,Anna",001,13592,CGAS,3.9,18,0,15,1,0,0,0,0,0,0,2
2020 Fall,RUSS,3010,Third-Year Russian I,034652,"Borovskaya-Ellis,Anna",001,16001,CGAS,3.9,18,0,14,3,0,0,0,0,0,0,1
2020 Fall,RUSS,4010,Fourth-Year Russian I,034665,"Borovskaya-Ellis,Anna",001,13599,CGAS,3.6,14,0,11,2,0,0,0,0,0,0,1
2020 Fall,RUTR,2350,Russian and East European Film,040715,"Stepanic,Stanley Joseph",001,16433,CGAS,3.8,40,4,29,2,2,1,0,2,0,0,0
2020 Fall,RUTR,2370,Fairy Tales,044615,"Provotorova,Valeria",001,19279,CGAS,3.7,25,6,15,1,0,0,1,0,0,0,2
2020 Fall,RUTR,2460,Russian Culture,034780,"Stuart,Madelyn Corbett",001,17237,CGAS,3.9,31,7,20,2,0,0,0,0,0,1,1
2020 Fall,RUTR,2740,Tolstoy in Translation,034785,"Herman,David M.B.L.",001,16434,CGAS,-,-,0,3,5,2,0,0,0,0,0,1
2020 Fall,RUTR,3350,19th-Cent Russian Literature,034788,"Stuart,Madelyn Corbett",001,14647,CGAS,4,12,2,9,0,0,0,0,0,0,0,1
2020 Fall,SARC,1500,SARC Seminars,044199,"Bassett,Ellen Marie",002,10123,ARCH,3.8,20,0,13,4,2,1,0,0,0,0,0
2020 Fall,SARC,1500,SARC Seminars,044199,"Reilly,Lisa A",003,10124,ARCH,3.6,20,0,6,7,5,1,1,0,0,0,0
2020 Fall,SARC,1500,SARC Seminars,044199,"Waldman,Peter D",001,10122,ARCH,4,21,4,17,0,0,0,0,0,0,0,0
2020 Fall,SARC,5555,Visualization Elective,042230,"Ibarra,Jose",001,10081,ARCH,3.8,13,0,7,5,1,0,0,0,0,0,0
2020 Fall,SARC,5555,Visualization Elective,042230,"Ibarra,Jose",002,19136,ARCH,-,-,0,3,6,1,0,0,0,0,0,0
2020 Fall,SARC,5555,Visualization Elective,042230,"Ibarra,Jose",003,19137,ARCH,-,-,1,2,1,1,0,0,0,0,0,0
2020 Fall,SARC,6101,"Buildings, Cities, Narratives",045562,"Li,Shiqiao",001,10254,ARCH,3.8,19,0,11,5,1,0,1,0,0,0,1
2020 Fall,SARC,6710,Design Computation 1,045092,"Stranix,Kathleen Bridget",100,10182,ARCH,3.6,17,0,2,11,3,0,0,0,0,0,1
2020 Fall,SARC,8120,"Ethics, Politics, & Aesthetics",043018,"Last,Nana D",001,10178,ARCH,-,-,1,2,2,0,0,0,0,0,0,1
2020 Fall,SAST,2050,Classics of Indian Literature,034845,"Cohen,Richard John",001,19621,CGAS,3.9,32,5,25,2,0,0,0,0,0,0,0
2020 Fall,SAST,3701,Bus & Bank in South Asia,043194,"Patel,Geeta H",001,19622,CGAS,4,23,18,5,0,0,0,0,0,0,0,0
2020 Fall,SEC,3010,Securing the Cyber World,045340,"Orebaugh,Angela D",701,20539,SCPS,3.1,15,0,2,4,1,2,0,0,1,0,5
2020 Fall,SEC,3030,Human Factors Cyber Security,045342,"Holbert,Derek A",1,20540,SCPS,3.5,15,6,4,1,0,1,0,0,0,0,3
2020 Fall,SLAV,2360,Dracula,035128,"Stepanic,Stanley Joseph",001,14587,CGAS,3.9,187,109,53,16,3,4,1,0,1,0,0
2020 Fall,SLTR,3500,Slavic in Translation,044154,"Urbanovich,Yuri",001,16435,CGAS,3.9,13,1,11,1,0,0,0,0,0,0,0
2020 Fall,SLTR,5200,Classics of Czech Literature,045921,"Clowes,Edith W.",001,19727,CGAS,-,-,0,4,2,1,0,0,0,0,0,0
2020 Fall,SOC,1010,Introductory Sociology,035243,"Mullins,Ian",100,13607,CGAS,3.7,215,4,128,51,11,10,3,2,4,1,1
2020 Fall,SOC,2052,Sociology of the Family,035342,"Wilcox,William Bradford",100,13616,CGAS,3.7,181,62,64,32,9,9,2,0,0,1,2
2020 Fall,SOC,2052,Sociology of the Family,035342,"Zeno,Elissa",002,20832,CGAS,3.6,32,1,13,5,7,4,0,1,0,0,1
2020 Fall,SOC,2056,The Sociology of Culture,044680,"Mullins,Ian",001,19230,CGAS,3.9,26,5,14,6,1,0,0,0,0,0,0
2020 Fall,SOC,2230,Criminology,035322,"Buckelew,Rose Marie",100,14632,CGAS,3.7,153,4,91,23,16,7,3,2,0,2,5
2020 Fall,SOC,2280,Medical Sociology,045905,"Aviles,Natalie",100,19598,CGAS,3.9,56,3,46,5,1,0,1,0,0,0,0
2020 Fall,SOC,2320,Gender & Society,035328,"Bair,Jennifer Lynn",100,19122,CGAS,3.7,88,5,44,18,12,6,0,1,0,1,1
2020 Fall,SOC,2442,Systems of Inequality,040429,"O'Loughlin,Johanna Carmen",001,15370,CGAS,3.7,26,1,12,6,4,0,1,0,0,0,2
2020 Fall,SOC,2559,New Course: SOC,039373,"Sullivan,Teresa A.",001,19736,CGAS,3.7,19,1,13,0,2,2,0,0,1,0,0
2020 Fall,SOC,2595,Special Topics in Sociology,041382,"Vickerman,Milton",100,15364,CGAS,3.7,46,0,28,10,5,2,1,0,0,0,0
2020 Fall,SOC,2900,Economy & Society,040817,"Wang,Yingyao",001,19212,CGAS,3.7,27,0,10,14,3,0,0,0,0,0,0
2020 Fall,SOC,3020,Introduction to Social Theory,035372,"Polillo,Simone",100,13621,CGAS,3.4,47,4,9,12,8,7,6,0,0,0,1
2020 Fall,SOC,3120,Sociology Research Workshop,035380,"Gorman,Elizabeth H",100,13625,CGAS,3.5,53,0,17,14,10,10,2,0,0,0,0
2020 Fall,SOC,3180,Sociology of Emotions,040453,"Polillo,Simone",001,16406,CGAS,3.7,31,0,18,5,5,2,1,0,0,0,0
2020 Fall,SOC,3290,Sociology of Childhood,040455,"Skubby,David Andrew",001,19211,CGAS,3.8,31,0,20,8,1,2,0,0,0,0,0
2020 Fall,SOC,3310,Sociology of Self,040428,"Skubby,David Andrew",001,15829,CGAS,3.5,22,0,10,4,2,4,1,0,0,1,0
2020 Fall,SOC,3410,Race and Ethnic Relations,035402,"Buckelew,Rose Marie",100,15293,CGAS,3.3,47,0,15,10,4,5,7,4,1,0,1
2020 Fall,SOC,3490,Cities and Cultures,037662,"Makarova,Ekaterina V",001,19213,CGAS,3.6,26,0,8,10,3,4,1,0,0,0,0
2020 Fall,SOC,3559,New Course: SOC,039374,"Wilks,Mary Collier",001,19232,CGAS,3.3,23,0,4,6,7,4,0,2,0,0,0
2020 Fall,SOC,3640,Human Society in History,043077,"Kumar,Jagdish K",001,14892,CGAS,3.7,28,0,18,5,4,0,0,0,0,1,0
2020 Fall,SOC,3700,Health and Society,043187,"Skubby,David Andrew",002,20776,CGAS,3.7,28,1,12,7,7,1,0,0,0,0,0
2020 Fall,SOC,3820,Social Movements,035428,"Slez,Adam",001,15826,CGAS,3.7,24,2,14,3,2,3,0,0,0,0,0
2020 Fall,SOC,4054,Political Sociology,035488,"Mullins,Ian",001,19231,CGAS,3.7,26,3,13,3,4,2,0,0,0,0,1
2020 Fall,SOC,4055,Sociology of Law,035489,"Gorman,Elizabeth H",001,19239,CGAS,3.3,14,0,3,3,4,2,1,1,0,0,0
2020 Fall,SOC,4140,Sociology of Consumption,035451,"Makarova,Ekaterina V",001,14500,CGAS,3.8,18,0,9,7,2,0,0,0,0,0,0
2020 Fall,SOC,4559,New Course: SOC,040344,"Sullivan,Teresa A.",002,19737,CGAS,3.6,16,5,8,0,0,1,0,0,2,0,0
2020 Fall,SOC,4559,New Course: SOC,040344,"Vickerman,Milton",001,19129,CGAS,3.6,17,0,9,4,2,1,0,1,0,0,0
2020 Fall,SOC,4750,Racism,044029,"Buckelew,Rose Marie",001,16405,CGAS,3.2,20,1,2,5,7,2,1,1,0,0,1
2020 Fall,SOC,5030,Classical Sociological Theory,035526,"Kumar,Jagdish K",001,13765,CGAS,-,-,0,6,2,0,0,0,0,0,0,0
2020 Fall,SOC,5140,Qualitative Methods,035536,"Greenland,Fiona",001,14911,CGAS,-,-,2,4,0,0,0,0,0,0,0,0
2020 Fall,SOC,5320,Sociology of Gender,041837,"Pugh,Allison J",001,20448,CGAS,-,-,0,4,3,0,0,0,0,0,0,0
2020 Fall,SOC,8054,Political Sociology,035650,"Wang,Yingyao",001,19241,CGAS,-,-,0,3,4,0,0,0,0,0,0,0
2020 Fall,SPAN,1060,Accelerated Elementary Spanish,035820,"Hogg,Jennifer Lynn",003,16265,CGAS,3.7,11,0,4,6,1,0,0,0,0,0,0
2020 Fall,SPAN,1060,Accelerated Elementary Spanish,035820,"Hogg,Jennifer Lynn",004,14755,CGAS,3.7,15,0,5,9,1,0,0,0,0,0,0
2020 Fall,SPAN,1060,Accelerated Elementary Spanish,035820,"Scida,Emily E",005,14756,CGAS,3.7,14,0,7,5,0,1,1,0,0,0,0
2020 Fall,SPAN,1060,Accelerated Elementary Spanish,035820,"Scida,Emily E",010,14990,CGAS,3.8,13,0,7,5,0,0,0,0,0,0,2
2020 Fall,SPAN,1060,Accelerated Elementary Spanish,035820,"Scida,Emily E",013,21192,CGAS,3.7,18,0,8,8,1,0,1,0,0,0,0
2020 Fall,SPAN,1060,Accelerated Elementary Spanish,035820,"Street,Matthew Jacob",006,14633,CGAS,3.6,16,0,4,11,0,0,0,1,0,0,0
